Linear Interpolation Prediction for IRBT from 2018-01-24-09:30 to 2018-01-24-10:30

Analysed days: 15, Interpolated Closest Days: 7, distance 7.950362
Analysed days: 22, Interpolated Closest Days: 6, distance 9.124650
Analysed days: 23, Interpolated Closest Days: 6, distance 9.124650
Analysed days: 24, Interpolated Closest Days: 6, distance 9.124650
Analysed days: 25, Interpolated Closest Days: 6, distance 9.124650
Analysed days: 26, Interpolated Closest Days: 6, distance 9.124650
Analysed days: 27, Interpolated Closest Days: 12, distance 9.129625
Analysed days: 28, Interpolated Closest Days: 12, distance 9.129625
Analysed days: 27, Interpolated Closest Days: 6, distance 9.134470
Analysed days: 28, Interpolated Closest Days: 6, distance 9.134470
Analysed days: 27, Interpolated Closest Days: 11, distance 9.151325
Analysed days: 28, Interpolated Closest Days: 11, distance 9.151325
Analysed days: 27, Interpolated Closest Days: 10, distance 9.155750
Analysed days: 28, Interpolated Closest Days: 10, distance 9.155750
Analysed days: 17, Interpolated Closest Days: 7, distance 9.156525
Analysed days: 18, Interpolated Closest Days: 7, distance 9.156525
Analysed days: 19, Interpolated Closest Days: 7, distance 9.156525
Analysed days: 27, Interpolated Closest Days: 8, distance 9.170645
Analysed days: 28, Interpolated Closest Days: 8, distance 9.170645
Analysed days: 20, Interpolated Closest Days: 7, distance 9.232703
Analysed days: 21, Interpolated Closest Days: 7, distance 9.232703
Analysed days: 3, Interpolated Closest Days: 2, distance 9.240056
Analysed days: 4, Interpolated Closest Days: 2, distance 9.240056
Analysed days: 4, Interpolated Closest Days: 3, distance 9.240056
Analysed days: 5, Interpolated Closest Days: 2, distance 9.240056
Analysed days: 5, Interpolated Closest Days: 3, distance 9.240056
Analysed days: 5, Interpolated Closest Days: 4, distance 9.240056
Analysed days: 21, Interpolated Closest Days: 8, distance 9.304604
Analysed days: 17, Interpolated Closest Days: 6, distance 9.444069
Analysed days: 18, Interpolated Closest Days: 6, distance 9.444069
Analysed days: 19, Interpolated Closest Days: 6, distance 9.444069
Analysed days: 17, Interpolated Closest Days: 5, distance 9.480064
Analysed days: 18, Interpolated Closest Days: 5, distance 9.480064
Analysed days: 19, Interpolated Closest Days: 5, distance 9.480064
Analysed days: 20, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 21, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 22, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 23, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 24, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 25, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 26, Interpolated Closest Days: 5, distance 9.745107
Analysed days: 20, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 21, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 22, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 23, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 24, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 25, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 26, Interpolated Closest Days: 4, distance 9.786289
Analysed days: 22, Interpolated Closest Days: 7, distance 9.870322
Analysed days: 23, Interpolated Closest Days: 7, distance 9.870322
Analysed days: 24, Interpolated Closest Days: 7, distance 9.870322
Analysed days: 25, Interpolated Closest Days: 7, distance 9.870322
Analysed days: 26, Interpolated Closest Days: 7, distance 9.870322
Analysed days: 23, Interpolated Closest Days: 9, distance 9.873765
Analysed days: 24, Interpolated Closest Days: 9, distance 9.873765
Analysed days: 25, Interpolated Closest Days: 9, distance 9.873765
Analysed days: 26, Interpolated Closest Days: 9, distance 9.873765
Analysed days: 23, Interpolated Closest Days: 10, distance 9.884182
Analysed days: 24, Interpolated Closest Days: 10, distance 9.884182
Analysed days: 25, Interpolated Closest Days: 10, distance 9.884182
Analysed days: 26, Interpolated Closest Days: 10, distance 9.884182
Analysed days: 22, Interpolated Closest Days: 8, distance 9.909448
Analysed days: 23, Interpolated Closest Days: 8, distance 9.909448
Analysed days: 24, Interpolated Closest Days: 8, distance 9.909448
Analysed days: 25, Interpolated Closest Days: 8, distance 9.909448
Analysed days: 26, Interpolated Closest Days: 8, distance 9.909448
Analysed days: 6, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 6, Interpolated Closest Days: 4, distance 9.912343
Analysed days: 6, Interpolated Closest Days: 5, distance 9.912343
Analysed days: 7, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 8, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 9, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 10, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 11, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 12, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 13, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 14, Interpolated Closest Days: 3, distance 9.912343
Analysed days: 22, Interpolated Closest Days: 9, distance 9.921016
Analysed days: 20, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 21, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 22, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 23, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 24, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 25, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 26, Interpolated Closest Days: 3, distance 10.099004
Analysed days: 2, Interpolated Closest Days: 1, distance 10.152920
Analysed days: 17, Interpolated Closest Days: 4, distance 10.170220
Analysed days: 18, Interpolated Closest Days: 4, distance 10.170220
Analysed days: 19, Interpolated Closest Days: 4, distance 10.170220
Analysed days: 20, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 21, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 22, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 23, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 24, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 25, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 26, Interpolated Closest Days: 2, distance 10.674143
Analysed days: 9, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 10, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 11, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 12, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 13, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 14, Interpolated Closest Days: 5, distance 10.742424
Analysed days: 29, Interpolated Closest Days: 6, distance 10.860112
Analysed days: 3, Interpolated Closest Days: 1, distance 10.875290
Analysed days: 4, Interpolated Closest Days: 1, distance 10.875290
Analysed days: 5, Interpolated Closest Days: 1, distance 10.875290
Analysed days: 16, Interpolated Closest Days: 5, distance 10.942743
Analysed days: 15, Interpolated Closest Days: 4, distance 10.953034
Analysed days: 16, Interpolated Closest Days: 4, distance 10.953034
Analysed days: 29, Interpolated Closest Days: 1, distance 11.126142
Analysed days: 27, Interpolated Closest Days: 5, distance 11.220995
Analysed days: 28, Interpolated Closest Days: 5, distance 11.220995
Analysed days: 17, Interpolated Closest Days: 3, distance 11.446106
Analysed days: 18, Interpolated Closest Days: 3, distance 11.446106
Analysed days: 19, Interpolated Closest Days: 3, distance 11.446106
Analysed days: 6, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 7, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 8, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 9, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 10, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 11, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 12, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 13, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 14, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 15, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 16, Interpolated Closest Days: 2, distance 11.564829
Analysed days: 29, Interpolated Closest Days: 5, distance 11.838776
Analysed days: 9, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 10, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 11, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 12, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 13, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 14, Interpolated Closest Days: 4, distance 11.960627
Analysed days: 27, Interpolated Closest Days: 4, distance 12.391769
Analysed days: 28, Interpolated Closest Days: 4, distance 12.391769
Analysed days: 17, Interpolated Closest Days: 2, distance 12.989613
Analysed days: 18, Interpolated Closest Days: 2, distance 12.989613
Analysed days: 19, Interpolated Closest Days: 2, distance 12.989613
Analysed days: 6, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 7, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 8, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 9, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 10, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 11, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 12, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 13, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 14, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 15, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 16, Interpolated Closest Days: 1, distance 13.067498
Analysed days: 29, Interpolated Closest Days: 4, distance 13.635729
Analysed days: 15, Interpolated Closest Days: 3, distance 13.702033
Analysed days: 16, Interpolated Closest Days: 3, distance 13.702033
Analysed days: 27, Interpolated Closest Days: 3, distance 14.944263
Analysed days: 28, Interpolated Closest Days: 3, distance 14.944263
Analysed days: 29, Interpolated Closest Days: 2, distance 17.526835
Analysed days: 29, Interpolated Closest Days: 3, distance 17.991355
Analysed days: 17, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 18, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 19, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 20, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 21, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 22, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 23, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 24, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 25, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 26, Interpolated Closest Days: 1, distance 20.008556
Analysed days: 27, Interpolated Closest Days: 2, distance 22.520998
Analysed days: 28, Interpolated Closest Days: 2, distance 22.520998
Analysed days: 27, Interpolated Closest Days: 1, distance 25.750841
Analysed days: 28, Interpolated Closest Days: 1, distance 25.750841
