Linear Interpolation Prediction for GOOG from 2018-01-25-09:30 to 2018-01-25-10:30

Analysed days: 15, Interpolated Closest Days: 1, distance 54.987907
Analysed days: 29, Interpolated Closest Days: 4, distance 59.746380
Analysed days: 18, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 19, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 20, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 21, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 22, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 23, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 24, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 25, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 26, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 27, Interpolated Closest Days: 3, distance 60.344827
Analysed days: 29, Interpolated Closest Days: 6, distance 63.454462
Analysed days: 4, Interpolated Closest Days: 3, distance 63.731759
Analysed days: 5, Interpolated Closest Days: 3, distance 63.731759
Analysed days: 5, Interpolated Closest Days: 4, distance 63.731759
Analysed days: 6, Interpolated Closest Days: 3, distance 63.731759
Analysed days: 6, Interpolated Closest Days: 4, distance 63.731759
Analysed days: 6, Interpolated Closest Days: 5, distance 63.731759
Analysed days: 17, Interpolated Closest Days: 2, distance 63.978525
Analysed days: 28, Interpolated Closest Days: 5, distance 64.299259
Analysed days: 29, Interpolated Closest Days: 5, distance 64.299259
Analysed days: 21, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 22, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 23, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 24, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 25, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 26, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 27, Interpolated Closest Days: 4, distance 67.008653
Analysed days: 7, Interpolated Closest Days: 4, distance 67.310860
Analysed days: 7, Interpolated Closest Days: 5, distance 67.310860
Analysed days: 7, Interpolated Closest Days: 6, distance 67.310860
Analysed days: 29, Interpolated Closest Days: 7, distance 67.586323
Analysed days: 18, Interpolated Closest Days: 4, distance 68.609220
Analysed days: 19, Interpolated Closest Days: 4, distance 68.609220
Analysed days: 20, Interpolated Closest Days: 4, distance 68.609220
Analysed days: 28, Interpolated Closest Days: 6, distance 69.074210
Analysed days: 15, Interpolated Closest Days: 2, distance 70.613068
Analysed days: 16, Interpolated Closest Days: 2, distance 70.613068
Analysed days: 21, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 22, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 23, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 24, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 25, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 26, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 27, Interpolated Closest Days: 5, distance 72.912623
Analysed days: 17, Interpolated Closest Days: 3, distance 74.902685
Analysed days: 18, Interpolated Closest Days: 11, distance 75.075971
Analysed days: 19, Interpolated Closest Days: 11, distance 75.075971
Analysed days: 20, Interpolated Closest Days: 11, distance 75.075971
Analysed days: 22, Interpolated Closest Days: 14, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 15, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 16, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 17, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 18, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 19, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 20, distance 76.075993
Analysed days: 22, Interpolated Closest Days: 21, distance 76.075993
Analysed days: 21, Interpolated Closest Days: 12, distance 76.288612
Analysed days: 22, Interpolated Closest Days: 12, distance 76.288612
Analysed days: 15, Interpolated Closest Days: 9, distance 77.362181
Analysed days: 15, Interpolated Closest Days: 10, distance 77.362181
Analysed days: 15, Interpolated Closest Days: 11, distance 77.362181
Analysed days: 15, Interpolated Closest Days: 12, distance 77.362181
Analysed days: 15, Interpolated Closest Days: 13, distance 77.362181
Analysed days: 15, Interpolated Closest Days: 14, distance 77.362181
Analysed days: 16, Interpolated Closest Days: 9, distance 77.362181
Analysed days: 17, Interpolated Closest Days: 10, distance 77.605043
Analysed days: 18, Interpolated Closest Days: 12, distance 79.006143
Analysed days: 18, Interpolated Closest Days: 13, distance 79.006143
Analysed days: 18, Interpolated Closest Days: 14, distance 79.006143
Analysed days: 18, Interpolated Closest Days: 15, distance 79.006143
Analysed days: 18, Interpolated Closest Days: 16, distance 79.006143
Analysed days: 18, Interpolated Closest Days: 17, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 12, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 13, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 14, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 15, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 16, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 17, distance 79.006143
Analysed days: 19, Interpolated Closest Days: 18, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 12, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 13, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 14, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 15, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 16, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 17, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 18, distance 79.006143
Analysed days: 20, Interpolated Closest Days: 19, distance 79.006143
Analysed days: 21, Interpolated Closest Days: 13, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 14, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 15, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 16, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 17, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 18, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 19, distance 79.904027
Analysed days: 21, Interpolated Closest Days: 20, distance 79.904027
Analysed days: 22, Interpolated Closest Days: 13, distance 79.904027
Analysed days: 10, Interpolated Closest Days: 7, distance 80.138121
Analysed days: 10, Interpolated Closest Days: 8, distance 80.138121
Analysed days: 10, Interpolated Closest Days: 9, distance 80.138121
Analysed days: 11, Interpolated Closest Days: 7, distance 80.138121
Analysed days: 11, Interpolated Closest Days: 8, distance 80.138121
Analysed days: 11, Interpolated Closest Days: 9, distance 80.138121
Analysed days: 11, Interpolated Closest Days: 10, distance 80.138121
Analysed days: 12, Interpolated Closest Days: 7, distance 80.138121
Analysed days: 12, Interpolated Closest Days: 8, distance 80.138121
Analysed days: 12, Interpolated Closest Days: 9, distance 80.138121
Analysed days: 12, Interpolated Closest Days: 10, distance 80.138121
Analysed days: 12, Interpolated Closest Days: 11, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 7, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 8, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 9, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 10, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 11, distance 80.138121
Analysed days: 13, Interpolated Closest Days: 12, distance 80.138121
Analysed days: 29, Interpolated Closest Days: 8, distance 80.638361
Analysed days: 17, Interpolated Closest Days: 11, distance 81.811930
Analysed days: 17, Interpolated Closest Days: 12, distance 81.811930
Analysed days: 17, Interpolated Closest Days: 13, distance 81.811930
Analysed days: 17, Interpolated Closest Days: 14, distance 81.811930
Analysed days: 17, Interpolated Closest Days: 15, distance 81.811930
Analysed days: 17, Interpolated Closest Days: 16, distance 81.811930
Analysed days: 16, Interpolated Closest Days: 10, distance 81.870382
Analysed days: 16, Interpolated Closest Days: 11, distance 81.870382
Analysed days: 16, Interpolated Closest Days: 12, distance 81.870382
Analysed days: 16, Interpolated Closest Days: 13, distance 81.870382
Analysed days: 16, Interpolated Closest Days: 14, distance 81.870382
Analysed days: 16, Interpolated Closest Days: 15, distance 81.870382
Analysed days: 8, Interpolated Closest Days: 5, distance 82.095069
Analysed days: 8, Interpolated Closest Days: 6, distance 82.095069
Analysed days: 8, Interpolated Closest Days: 7, distance 82.095069
Analysed days: 14, Interpolated Closest Days: 8, distance 82.206445
Analysed days: 14, Interpolated Closest Days: 9, distance 82.206445
Analysed days: 14, Interpolated Closest Days: 10, distance 82.206445
Analysed days: 14, Interpolated Closest Days: 11, distance 82.206445
Analysed days: 14, Interpolated Closest Days: 12, distance 82.206445
Analysed days: 14, Interpolated Closest Days: 13, distance 82.206445
Analysed days: 7, Interpolated Closest Days: 3, distance 83.382051
Analysed days: 28, Interpolated Closest Days: 7, distance 84.421516
Analysed days: 29, Interpolated Closest Days: 18, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 19, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 20, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 21, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 22, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 23, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 24, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 25, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 26, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 27, distance 84.565959
Analysed days: 29, Interpolated Closest Days: 28, distance 84.565959
Analysed days: 18, Interpolated Closest Days: 9, distance 84.603713
Analysed days: 19, Interpolated Closest Days: 9, distance 84.603713
Analysed days: 20, Interpolated Closest Days: 9, distance 84.603713
Analysed days: 23, Interpolated Closest Days: 15, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 16, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 17, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 18, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 19, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 20, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 21, distance 84.808277
Analysed days: 23, Interpolated Closest Days: 22, distance 84.808277
Analysed days: 21, Interpolated Closest Days: 10, distance 84.912562
Analysed days: 22, Interpolated Closest Days: 10, distance 84.912562
Analysed days: 8, Interpolated Closest Days: 4, distance 84.931304
Analysed days: 18, Interpolated Closest Days: 10, distance 85.216950
Analysed days: 19, Interpolated Closest Days: 10, distance 85.216950
Analysed days: 20, Interpolated Closest Days: 10, distance 85.216950
Analysed days: 21, Interpolated Closest Days: 11, distance 85.666244
Analysed days: 22, Interpolated Closest Days: 11, distance 85.666244
Analysed days: 29, Interpolated Closest Days: 16, distance 85.999284
Analysed days: 8, Interpolated Closest Days: 3, distance 86.300373
Analysed days: 18, Interpolated Closest Days: 8, distance 86.333309
Analysed days: 19, Interpolated Closest Days: 8, distance 86.333309
Analysed days: 20, Interpolated Closest Days: 8, distance 86.333309
Analysed days: 28, Interpolated Closest Days: 17, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 18, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 19, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 20, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 21, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 22, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 23, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 24, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 25, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 26, distance 86.364279
Analysed days: 28, Interpolated Closest Days: 27, distance 86.364279
Analysed days: 23, Interpolated Closest Days: 13, distance 86.634283
Analysed days: 21, Interpolated Closest Days: 9, distance 86.694229
Analysed days: 22, Interpolated Closest Days: 9, distance 86.694229
Analysed days: 18, Interpolated Closest Days: 7, distance 87.921453
Analysed days: 19, Interpolated Closest Days: 7, distance 87.921453
Analysed days: 20, Interpolated Closest Days: 7, distance 87.921453
Analysed days: 28, Interpolated Closest Days: 15, distance 88.159985
Analysed days: 21, Interpolated Closest Days: 8, distance 88.177771
Analysed days: 22, Interpolated Closest Days: 8, distance 88.177771
Analysed days: 29, Interpolated Closest Days: 17, distance 88.444942
Analysed days: 8, Interpolated Closest Days: 2, distance 88.784490
Analysed days: 24, Interpolated Closest Days: 16, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 17, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 18, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 19, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 20, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 21, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 22, distance 89.190136
Analysed days: 24, Interpolated Closest Days: 23, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 16, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 17, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 18, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 19, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 20, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 21, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 22, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 23, distance 89.190136
Analysed days: 25, Interpolated Closest Days: 24, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 16, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 17, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 18, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 19, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 20, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 21, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 22, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 23, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 24, distance 89.190136
Analysed days: 26, Interpolated Closest Days: 25, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 16, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 17, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 18, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 19, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 20, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 21, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 22, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 23, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 24, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 25, distance 89.190136
Analysed days: 27, Interpolated Closest Days: 26, distance 89.190136
Analysed days: 3, Interpolated Closest Days: 2, distance 89.280261
Analysed days: 4, Interpolated Closest Days: 2, distance 89.280261
Analysed days: 5, Interpolated Closest Days: 2, distance 89.280261
Analysed days: 6, Interpolated Closest Days: 2, distance 89.280261
Analysed days: 7, Interpolated Closest Days: 2, distance 89.280261
Analysed days: 23, Interpolated Closest Days: 14, distance 89.563159
Analysed days: 17, Interpolated Closest Days: 8, distance 89.726957
Analysed days: 17, Interpolated Closest Days: 9, distance 89.905099
Analysed days: 28, Interpolated Closest Days: 16, distance 90.649819
Analysed days: 15, Interpolated Closest Days: 8, distance 90.950824
Analysed days: 16, Interpolated Closest Days: 8, distance 90.950824
Analysed days: 15, Interpolated Closest Days: 7, distance 91.356890
Analysed days: 16, Interpolated Closest Days: 7, distance 91.356890
Analysed days: 24, Interpolated Closest Days: 14, distance 91.625282
Analysed days: 25, Interpolated Closest Days: 14, distance 91.625282
Analysed days: 26, Interpolated Closest Days: 14, distance 91.625282
Analysed days: 27, Interpolated Closest Days: 14, distance 91.625282
Analysed days: 21, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 22, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 23, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 24, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 25, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 26, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 27, Interpolated Closest Days: 6, distance 91.761503
Analysed days: 18, Interpolated Closest Days: 5, distance 91.984195
Analysed days: 19, Interpolated Closest Days: 5, distance 91.984195
Analysed days: 20, Interpolated Closest Days: 5, distance 91.984195
Analysed days: 17, Interpolated Closest Days: 7, distance 92.552783
Analysed days: 29, Interpolated Closest Days: 11, distance 92.865902
Analysed days: 29, Interpolated Closest Days: 14, distance 93.760194
Analysed days: 24, Interpolated Closest Days: 15, distance 94.119731
Analysed days: 25, Interpolated Closest Days: 15, distance 94.119731
Analysed days: 26, Interpolated Closest Days: 15, distance 94.119731
Analysed days: 27, Interpolated Closest Days: 15, distance 94.119731
Analysed days: 29, Interpolated Closest Days: 15, distance 94.216522
Analysed days: 15, Interpolated Closest Days: 6, distance 94.548858
Analysed days: 16, Interpolated Closest Days: 6, distance 94.548858
Analysed days: 17, Interpolated Closest Days: 6, distance 95.726425
Analysed days: 29, Interpolated Closest Days: 13, distance 96.169113
Analysed days: 29, Interpolated Closest Days: 9, distance 96.679763
Analysed days: 28, Interpolated Closest Days: 10, distance 97.033420
Analysed days: 28, Interpolated Closest Days: 13, distance 97.054732
Analysed days: 23, Interpolated Closest Days: 11, distance 97.076897
Analysed days: 23, Interpolated Closest Days: 12, distance 97.283854
Analysed days: 28, Interpolated Closest Days: 14, distance 97.304352
Analysed days: 29, Interpolated Closest Days: 12, distance 98.297301
Analysed days: 15, Interpolated Closest Days: 5, distance 98.520318
Analysed days: 16, Interpolated Closest Days: 5, distance 98.520318
Analysed days: 9, Interpolated Closest Days: 6, distance 99.330563
Analysed days: 9, Interpolated Closest Days: 7, distance 99.330563
Analysed days: 9, Interpolated Closest Days: 8, distance 99.330563
Analysed days: 10, Interpolated Closest Days: 6, distance 99.330563
Analysed days: 11, Interpolated Closest Days: 6, distance 99.330563
Analysed days: 12, Interpolated Closest Days: 6, distance 99.330563
Analysed days: 13, Interpolated Closest Days: 6, distance 99.330563
Analysed days: 14, Interpolated Closest Days: 7, distance 99.394832
Analysed days: 28, Interpolated Closest Days: 12, distance 99.940864
Analysed days: 23, Interpolated Closest Days: 10, distance 100.482908
Analysed days: 14, Interpolated Closest Days: 6, distance 100.772669
Analysed days: 9, Interpolated Closest Days: 5, distance 101.715999
Analysed days: 10, Interpolated Closest Days: 5, distance 101.715999
Analysed days: 11, Interpolated Closest Days: 5, distance 101.715999
Analysed days: 12, Interpolated Closest Days: 5, distance 101.715999
Analysed days: 13, Interpolated Closest Days: 5, distance 101.715999
Analysed days: 24, Interpolated Closest Days: 12, distance 102.090715
Analysed days: 25, Interpolated Closest Days: 12, distance 102.090715
Analysed days: 26, Interpolated Closest Days: 12, distance 102.090715
Analysed days: 27, Interpolated Closest Days: 12, distance 102.090715
Analysed days: 24, Interpolated Closest Days: 13, distance 102.091214
Analysed days: 25, Interpolated Closest Days: 13, distance 102.091214
Analysed days: 26, Interpolated Closest Days: 13, distance 102.091214
Analysed days: 27, Interpolated Closest Days: 13, distance 102.091214
Analysed days: 28, Interpolated Closest Days: 8, distance 102.452545
Analysed days: 28, Interpolated Closest Days: 11, distance 102.647495
Analysed days: 14, Interpolated Closest Days: 1, distance 103.884058
Analysed days: 23, Interpolated Closest Days: 9, distance 103.902793
Analysed days: 24, Interpolated Closest Days: 9, distance 103.902793
Analysed days: 25, Interpolated Closest Days: 9, distance 103.902793
Analysed days: 26, Interpolated Closest Days: 9, distance 103.902793
Analysed days: 27, Interpolated Closest Days: 9, distance 103.902793
Analysed days: 21, Interpolated Closest Days: 7, distance 105.306884
Analysed days: 22, Interpolated Closest Days: 7, distance 105.306884
Analysed days: 17, Interpolated Closest Days: 4, distance 105.700493
Analysed days: 29, Interpolated Closest Days: 10, distance 105.801836
Analysed days: 24, Interpolated Closest Days: 11, distance 105.889206
Analysed days: 25, Interpolated Closest Days: 11, distance 105.889206
Analysed days: 26, Interpolated Closest Days: 11, distance 105.889206
Analysed days: 27, Interpolated Closest Days: 11, distance 105.889206
Analysed days: 14, Interpolated Closest Days: 5, distance 107.163682
Analysed days: 18, Interpolated Closest Days: 6, distance 107.737281
Analysed days: 19, Interpolated Closest Days: 6, distance 107.737281
Analysed days: 20, Interpolated Closest Days: 6, distance 107.737281
Analysed days: 9, Interpolated Closest Days: 4, distance 109.409626
Analysed days: 10, Interpolated Closest Days: 4, distance 109.409626
Analysed days: 11, Interpolated Closest Days: 4, distance 109.409626
Analysed days: 12, Interpolated Closest Days: 4, distance 109.409626
Analysed days: 13, Interpolated Closest Days: 4, distance 109.409626
Analysed days: 24, Interpolated Closest Days: 10, distance 109.661772
Analysed days: 25, Interpolated Closest Days: 10, distance 109.661772
Analysed days: 26, Interpolated Closest Days: 10, distance 109.661772
Analysed days: 27, Interpolated Closest Days: 10, distance 109.661772
Analysed days: 28, Interpolated Closest Days: 9, distance 112.051215
Analysed days: 23, Interpolated Closest Days: 7, distance 112.556608
Analysed days: 24, Interpolated Closest Days: 7, distance 112.556608
Analysed days: 25, Interpolated Closest Days: 7, distance 112.556608
Analysed days: 26, Interpolated Closest Days: 7, distance 112.556608
Analysed days: 27, Interpolated Closest Days: 7, distance 112.556608
Analysed days: 15, Interpolated Closest Days: 3, distance 112.837910
Analysed days: 16, Interpolated Closest Days: 3, distance 112.837910
Analysed days: 14, Interpolated Closest Days: 4, distance 116.183858
Analysed days: 9, Interpolated Closest Days: 3, distance 121.981397
Analysed days: 10, Interpolated Closest Days: 3, distance 121.981397
Analysed days: 11, Interpolated Closest Days: 3, distance 121.981397
Analysed days: 12, Interpolated Closest Days: 3, distance 121.981397
Analysed days: 13, Interpolated Closest Days: 3, distance 121.981397
Analysed days: 23, Interpolated Closest Days: 8, distance 122.363845
Analysed days: 24, Interpolated Closest Days: 8, distance 122.363845
Analysed days: 25, Interpolated Closest Days: 8, distance 122.363845
Analysed days: 26, Interpolated Closest Days: 8, distance 122.363845
Analysed days: 27, Interpolated Closest Days: 8, distance 122.363845
Analysed days: 17, Interpolated Closest Days: 5, distance 122.375831
Analysed days: 15, Interpolated Closest Days: 4, distance 131.945669
Analysed days: 16, Interpolated Closest Days: 4, distance 131.945669
Analysed days: 2, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 3, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 4, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 5, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 6, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 7, Interpolated Closest Days: 1, distance 137.140145
Analysed days: 14, Interpolated Closest Days: 2, distance 159.426453
Analysed days: 14, Interpolated Closest Days: 3, distance 171.421476
Analysed days: 8, Interpolated Closest Days: 1, distance 198.599603
Analysed days: 9, Interpolated Closest Days: 2, distance 209.020462
Analysed days: 10, Interpolated Closest Days: 2, distance 209.020462
Analysed days: 11, Interpolated Closest Days: 2, distance 209.020462
Analysed days: 12, Interpolated Closest Days: 2, distance 209.020462
Analysed days: 13, Interpolated Closest Days: 2, distance 209.020462
Analysed days: 9, Interpolated Closest Days: 1, distance 224.633343
Analysed days: 10, Interpolated Closest Days: 1, distance 224.633343
Analysed days: 11, Interpolated Closest Days: 1, distance 224.633343
Analysed days: 12, Interpolated Closest Days: 1, distance 224.633343
Analysed days: 13, Interpolated Closest Days: 1, distance 224.633343
