Linear Interpolation Prediction for AMZN from 2018-01-24-09:30 to 2018-01-24-10:30

Analysed days: 29, Interpolated Closest Days: 6, distance 299.572323
Analysed days: 28, Interpolated Closest Days: 23, distance 349.296755
Analysed days: 28, Interpolated Closest Days: 24, distance 349.296755
Analysed days: 28, Interpolated Closest Days: 25, distance 349.296755
Analysed days: 28, Interpolated Closest Days: 26, distance 349.296755
Analysed days: 28, Interpolated Closest Days: 27, distance 349.296755
Analysed days: 28, Interpolated Closest Days: 14, distance 350.577662
Analysed days: 27, Interpolated Closest Days: 16, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 17, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 18, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 19, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 20, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 21, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 22, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 23, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 24, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 25, distance 350.702649
Analysed days: 27, Interpolated Closest Days: 26, distance 350.702649
Analysed days: 13, Interpolated Closest Days: 7, distance 351.271526
Analysed days: 13, Interpolated Closest Days: 8, distance 351.271526
Analysed days: 13, Interpolated Closest Days: 9, distance 351.271526
Analysed days: 13, Interpolated Closest Days: 10, distance 351.271526
Analysed days: 13, Interpolated Closest Days: 11, distance 351.271526
Analysed days: 13, Interpolated Closest Days: 12, distance 351.271526
Analysed days: 29, Interpolated Closest Days: 11, distance 351.645110
Analysed days: 9, Interpolated Closest Days: 5, distance 351.951747
Analysed days: 10, Interpolated Closest Days: 5, distance 351.951747
Analysed days: 11, Interpolated Closest Days: 5, distance 351.951747
Analysed days: 12, Interpolated Closest Days: 5, distance 351.951747
Analysed days: 27, Interpolated Closest Days: 13, distance 352.332365
Analysed days: 28, Interpolated Closest Days: 16, distance 353.297791
Analysed days: 28, Interpolated Closest Days: 15, distance 354.026570
Analysed days: 29, Interpolated Closest Days: 13, distance 354.048846
Analysed days: 27, Interpolated Closest Days: 15, distance 355.068266
Analysed days: 28, Interpolated Closest Days: 8, distance 355.263137
Analysed days: 9, Interpolated Closest Days: 4, distance 355.487545
Analysed days: 10, Interpolated Closest Days: 4, distance 355.487545
Analysed days: 11, Interpolated Closest Days: 4, distance 355.487545
Analysed days: 12, Interpolated Closest Days: 4, distance 355.487545
Analysed days: 27, Interpolated Closest Days: 14, distance 355.947226
Analysed days: 21, Interpolated Closest Days: 13, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 14, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 15, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 16, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 17, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 18, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 19, distance 356.637122
Analysed days: 21, Interpolated Closest Days: 20, distance 356.637122
Analysed days: 29, Interpolated Closest Days: 14, distance 358.563398
Analysed days: 13, Interpolated Closest Days: 4, distance 358.664182
Analysed days: 27, Interpolated Closest Days: 7, distance 359.104731
Analysed days: 28, Interpolated Closest Days: 11, distance 359.539127
Analysed days: 21, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 22, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 23, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 24, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 25, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 26, Interpolated Closest Days: 4, distance 360.004189
Analysed days: 22, Interpolated Closest Days: 14, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 15, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 16, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 17, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 18, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 19, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 20, distance 360.057312
Analysed days: 22, Interpolated Closest Days: 21, distance 360.057312
Analysed days: 21, Interpolated Closest Days: 10, distance 360.107932
Analysed days: 28, Interpolated Closest Days: 9, distance 360.270586
Analysed days: 23, Interpolated Closest Days: 15, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 16, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 17, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 18, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 19, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 20, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 21, distance 362.216654
Analysed days: 23, Interpolated Closest Days: 22, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 15, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 16, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 17, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 18, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 19, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 20, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 21, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 22, distance 362.216654
Analysed days: 24, Interpolated Closest Days: 23, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 15, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 16, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 17, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 18, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 19, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 20, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 21, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 22, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 23, distance 362.216654
Analysed days: 25, Interpolated Closest Days: 24, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 15, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 16, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 17, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 18, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 19, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 20, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 21, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 22, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 23, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 24, distance 362.216654
Analysed days: 26, Interpolated Closest Days: 25, distance 362.216654
Analysed days: 21, Interpolated Closest Days: 12, distance 362.548637
Analysed days: 27, Interpolated Closest Days: 10, distance 362.713474
Analysed days: 6, Interpolated Closest Days: 3, distance 362.882215
Analysed days: 6, Interpolated Closest Days: 4, distance 362.882215
Analysed days: 6, Interpolated Closest Days: 5, distance 362.882215
Analysed days: 13, Interpolated Closest Days: 6, distance 363.238162
Analysed days: 28, Interpolated Closest Days: 10, distance 363.250710
Analysed days: 22, Interpolated Closest Days: 11, distance 363.925492
Analysed days: 28, Interpolated Closest Days: 12, distance 364.037204
Analysed days: 21, Interpolated Closest Days: 11, distance 364.168347
Analysed days: 27, Interpolated Closest Days: 8, distance 364.298230
Analysed days: 17, Interpolated Closest Days: 11, distance 365.282320
Analysed days: 17, Interpolated Closest Days: 12, distance 365.282320
Analysed days: 17, Interpolated Closest Days: 13, distance 365.282320
Analysed days: 17, Interpolated Closest Days: 14, distance 365.282320
Analysed days: 17, Interpolated Closest Days: 15, distance 365.282320
Analysed days: 17, Interpolated Closest Days: 16, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 11, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 12, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 13, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 14, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 15, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 16, distance 365.282320
Analysed days: 18, Interpolated Closest Days: 17, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 11, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 12, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 13, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 14, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 15, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 16, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 17, distance 365.282320
Analysed days: 19, Interpolated Closest Days: 18, distance 365.282320
Analysed days: 22, Interpolated Closest Days: 13, distance 365.706145
Analysed days: 23, Interpolated Closest Days: 12, distance 366.188071
Analysed days: 24, Interpolated Closest Days: 12, distance 366.188071
Analysed days: 25, Interpolated Closest Days: 12, distance 366.188071
Analysed days: 26, Interpolated Closest Days: 12, distance 366.188071
Analysed days: 27, Interpolated Closest Days: 9, distance 367.197636
Analysed days: 14, Interpolated Closest Days: 8, distance 367.306809
Analysed days: 14, Interpolated Closest Days: 9, distance 367.306809
Analysed days: 14, Interpolated Closest Days: 10, distance 367.306809
Analysed days: 14, Interpolated Closest Days: 11, distance 367.306809
Analysed days: 14, Interpolated Closest Days: 12, distance 367.306809
Analysed days: 14, Interpolated Closest Days: 13, distance 367.306809
Analysed days: 27, Interpolated Closest Days: 11, distance 367.371867
Analysed days: 22, Interpolated Closest Days: 12, distance 367.390186
Analysed days: 23, Interpolated Closest Days: 14, distance 367.577695
Analysed days: 24, Interpolated Closest Days: 14, distance 367.577695
Analysed days: 25, Interpolated Closest Days: 14, distance 367.577695
Analysed days: 26, Interpolated Closest Days: 14, distance 367.577695
Analysed days: 13, Interpolated Closest Days: 5, distance 367.720357
Analysed days: 28, Interpolated Closest Days: 13, distance 368.226086
Analysed days: 20, Interpolated Closest Days: 12, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 13, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 14, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 15, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 16, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 17, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 18, distance 369.118899
Analysed days: 20, Interpolated Closest Days: 19, distance 369.118899
Analysed days: 23, Interpolated Closest Days: 13, distance 369.249310
Analysed days: 24, Interpolated Closest Days: 13, distance 369.249310
Analysed days: 25, Interpolated Closest Days: 13, distance 369.249310
Analysed days: 26, Interpolated Closest Days: 13, distance 369.249310
Analysed days: 16, Interpolated Closest Days: 10, distance 370.026511
Analysed days: 16, Interpolated Closest Days: 11, distance 370.026511
Analysed days: 16, Interpolated Closest Days: 12, distance 370.026511
Analysed days: 16, Interpolated Closest Days: 13, distance 370.026511
Analysed days: 16, Interpolated Closest Days: 14, distance 370.026511
Analysed days: 16, Interpolated Closest Days: 15, distance 370.026511
Analysed days: 27, Interpolated Closest Days: 12, distance 371.673105
Analysed days: 17, Interpolated Closest Days: 8, distance 372.390576
Analysed days: 18, Interpolated Closest Days: 8, distance 372.390576
Analysed days: 19, Interpolated Closest Days: 8, distance 372.390576
Analysed days: 17, Interpolated Closest Days: 10, distance 373.232891
Analysed days: 18, Interpolated Closest Days: 10, distance 373.232891
Analysed days: 19, Interpolated Closest Days: 10, distance 373.232891
Analysed days: 15, Interpolated Closest Days: 9, distance 373.718609
Analysed days: 15, Interpolated Closest Days: 10, distance 373.718609
Analysed days: 15, Interpolated Closest Days: 11, distance 373.718609
Analysed days: 15, Interpolated Closest Days: 12, distance 373.718609
Analysed days: 15, Interpolated Closest Days: 13, distance 373.718609
Analysed days: 15, Interpolated Closest Days: 14, distance 373.718609
Analysed days: 17, Interpolated Closest Days: 9, distance 376.277060
Analysed days: 18, Interpolated Closest Days: 9, distance 376.277060
Analysed days: 19, Interpolated Closest Days: 9, distance 376.277060
Analysed days: 20, Interpolated Closest Days: 9, distance 376.345235
Analysed days: 20, Interpolated Closest Days: 11, distance 376.582928
Analysed days: 21, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 22, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 23, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 24, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 25, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 26, Interpolated Closest Days: 5, distance 377.175902
Analysed days: 21, Interpolated Closest Days: 7, distance 377.903449
Analysed days: 14, Interpolated Closest Days: 7, distance 379.098064
Analysed days: 16, Interpolated Closest Days: 9, distance 379.329408
Analysed days: 20, Interpolated Closest Days: 10, distance 379.532583
Analysed days: 16, Interpolated Closest Days: 7, distance 379.714335
Analysed days: 14, Interpolated Closest Days: 5, distance 379.879232
Analysed days: 22, Interpolated Closest Days: 8, distance 380.884635
Analysed days: 23, Interpolated Closest Days: 9, distance 382.038844
Analysed days: 24, Interpolated Closest Days: 9, distance 382.038844
Analysed days: 25, Interpolated Closest Days: 9, distance 382.038844
Analysed days: 26, Interpolated Closest Days: 9, distance 382.038844
Analysed days: 21, Interpolated Closest Days: 8, distance 382.554684
Analysed days: 16, Interpolated Closest Days: 8, distance 383.353597
Analysed days: 14, Interpolated Closest Days: 6, distance 384.587935
Analysed days: 7, Interpolated Closest Days: 4, distance 384.688587
Analysed days: 7, Interpolated Closest Days: 5, distance 384.688587
Analysed days: 7, Interpolated Closest Days: 6, distance 384.688587
Analysed days: 22, Interpolated Closest Days: 9, distance 384.729041
Analysed days: 15, Interpolated Closest Days: 8, distance 384.755961
Analysed days: 23, Interpolated Closest Days: 10, distance 385.403188
Analysed days: 24, Interpolated Closest Days: 10, distance 385.403188
Analysed days: 25, Interpolated Closest Days: 10, distance 385.403188
Analysed days: 26, Interpolated Closest Days: 10, distance 385.403188
Analysed days: 21, Interpolated Closest Days: 9, distance 386.762435
Analysed days: 15, Interpolated Closest Days: 6, distance 386.986945
Analysed days: 21, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 22, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 23, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 24, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 25, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 26, Interpolated Closest Days: 6, distance 387.016548
Analysed days: 22, Interpolated Closest Days: 10, distance 388.316394
Analysed days: 23, Interpolated Closest Days: 11, distance 388.620037
Analysed days: 24, Interpolated Closest Days: 11, distance 388.620037
Analysed days: 25, Interpolated Closest Days: 11, distance 388.620037
Analysed days: 26, Interpolated Closest Days: 11, distance 388.620037
Analysed days: 22, Interpolated Closest Days: 7, distance 389.153828
Analysed days: 23, Interpolated Closest Days: 7, distance 389.153828
Analysed days: 24, Interpolated Closest Days: 7, distance 389.153828
Analysed days: 25, Interpolated Closest Days: 7, distance 389.153828
Analysed days: 26, Interpolated Closest Days: 7, distance 389.153828
Analysed days: 23, Interpolated Closest Days: 8, distance 389.459198
Analysed days: 24, Interpolated Closest Days: 8, distance 389.459198
Analysed days: 25, Interpolated Closest Days: 8, distance 389.459198
Analysed days: 26, Interpolated Closest Days: 8, distance 389.459198
Analysed days: 15, Interpolated Closest Days: 7, distance 390.188078
Analysed days: 8, Interpolated Closest Days: 5, distance 390.198865
Analysed days: 8, Interpolated Closest Days: 6, distance 390.198865
Analysed days: 8, Interpolated Closest Days: 7, distance 390.198865
Analysed days: 17, Interpolated Closest Days: 5, distance 403.651872
Analysed days: 18, Interpolated Closest Days: 5, distance 403.651872
Analysed days: 19, Interpolated Closest Days: 5, distance 403.651872
Analysed days: 16, Interpolated Closest Days: 2, distance 404.213461
Analysed days: 17, Interpolated Closest Days: 2, distance 404.213461
Analysed days: 18, Interpolated Closest Days: 2, distance 404.213461
Analysed days: 19, Interpolated Closest Days: 2, distance 404.213461
Analysed days: 20, Interpolated Closest Days: 2, distance 404.213461
Analysed days: 3, Interpolated Closest Days: 2, distance 404.559991
Analysed days: 4, Interpolated Closest Days: 2, distance 404.559991
Analysed days: 4, Interpolated Closest Days: 3, distance 404.559991
Analysed days: 5, Interpolated Closest Days: 2, distance 404.559991
Analysed days: 5, Interpolated Closest Days: 3, distance 404.559991
Analysed days: 5, Interpolated Closest Days: 4, distance 404.559991
Analysed days: 6, Interpolated Closest Days: 2, distance 404.559991
Analysed days: 20, Interpolated Closest Days: 6, distance 404.589666
Analysed days: 17, Interpolated Closest Days: 6, distance 405.945667
Analysed days: 18, Interpolated Closest Days: 6, distance 405.945667
Analysed days: 19, Interpolated Closest Days: 6, distance 405.945667
Analysed days: 20, Interpolated Closest Days: 3, distance 406.099512
Analysed days: 20, Interpolated Closest Days: 7, distance 406.439228
Analysed days: 17, Interpolated Closest Days: 7, distance 408.427596
Analysed days: 18, Interpolated Closest Days: 7, distance 408.427596
Analysed days: 19, Interpolated Closest Days: 7, distance 408.427596
Analysed days: 20, Interpolated Closest Days: 8, distance 408.524938
Analysed days: 8, Interpolated Closest Days: 4, distance 416.379215
Analysed days: 20, Interpolated Closest Days: 4, distance 416.687004
Analysed days: 7, Interpolated Closest Days: 3, distance 416.966485
Analysed days: 16, Interpolated Closest Days: 3, distance 418.693760
Analysed days: 17, Interpolated Closest Days: 3, distance 418.693760
Analysed days: 18, Interpolated Closest Days: 3, distance 418.693760
Analysed days: 19, Interpolated Closest Days: 3, distance 418.693760
Analysed days: 20, Interpolated Closest Days: 5, distance 420.760650
Analysed days: 16, Interpolated Closest Days: 5, distance 422.473699
Analysed days: 16, Interpolated Closest Days: 6, distance 422.816253
Analysed days: 16, Interpolated Closest Days: 4, distance 423.392562
Analysed days: 17, Interpolated Closest Days: 4, distance 423.392562
Analysed days: 18, Interpolated Closest Days: 4, distance 423.392562
Analysed days: 19, Interpolated Closest Days: 4, distance 423.392562
Analysed days: 8, Interpolated Closest Days: 3, distance 437.688160
Analysed days: 13, Interpolated Closest Days: 3, distance 437.931853
Analysed days: 15, Interpolated Closest Days: 5, distance 440.080217
Analysed days: 14, Interpolated Closest Days: 4, distance 443.339534
Analysed days: 15, Interpolated Closest Days: 4, distance 443.339534
Analysed days: 7, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 8, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 9, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 10, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 11, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 12, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 13, Interpolated Closest Days: 2, distance 447.391591
Analysed days: 14, Interpolated Closest Days: 3, distance 450.884569
Analysed days: 15, Interpolated Closest Days: 3, distance 450.884569
Analysed days: 3, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 4, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 5, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 6, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 7, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 8, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 9, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 10, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 11, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 12, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 13, Interpolated Closest Days: 1, distance 451.962361
Analysed days: 14, Interpolated Closest Days: 2, distance 456.120784
Analysed days: 15, Interpolated Closest Days: 2, distance 456.120784
Analysed days: 14, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 15, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 16, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 17, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 18, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 19, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 20, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 21, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 22, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 23, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 24, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 25, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 26, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 27, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 28, Interpolated Closest Days: 1, distance 460.787348
Analysed days: 29, Interpolated Closest Days: 1, distance 460.787348
