Linear Interpolation Prediction for NVDA from 2018-01-26-09:30 to 2018-01-26-10:30

Analysed days: 25, Interpolated Closest Days: 16, distance 16.926602
Analysed days: 25, Interpolated Closest Days: 15, distance 18.922325
Analysed days: 26, Interpolated Closest Days: 15, distance 18.922325
Analysed days: 27, Interpolated Closest Days: 15, distance 18.922325
Analysed days: 28, Interpolated Closest Days: 15, distance 18.922325
Analysed days: 22, Interpolated Closest Days: 14, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 15, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 16, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 17, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 18, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 19, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 20, distance 19.014077
Analysed days: 22, Interpolated Closest Days: 21, distance 19.014077
Analysed days: 23, Interpolated Closest Days: 14, distance 19.014077
Analysed days: 25, Interpolated Closest Days: 9, distance 19.256492
Analysed days: 26, Interpolated Closest Days: 9, distance 19.256492
Analysed days: 27, Interpolated Closest Days: 9, distance 19.256492
Analysed days: 28, Interpolated Closest Days: 9, distance 19.256492
Analysed days: 24, Interpolated Closest Days: 14, distance 19.265745
Analysed days: 23, Interpolated Closest Days: 15, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 16, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 17, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 18, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 19, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 20, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 21, distance 19.334283
Analysed days: 23, Interpolated Closest Days: 22, distance 19.334283
Analysed days: 4, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 5, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 6, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 7, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 8, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 9, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 10, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 11, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 12, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 13, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 14, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 15, Interpolated Closest Days: 1, distance 19.766135
Analysed days: 22, Interpolated Closest Days: 8, distance 19.767386
Analysed days: 23, Interpolated Closest Days: 8, distance 19.767386
Analysed days: 24, Interpolated Closest Days: 8, distance 19.767386
Analysed days: 10, Interpolated Closest Days: 7, distance 19.807052
Analysed days: 10, Interpolated Closest Days: 8, distance 19.807052
Analysed days: 10, Interpolated Closest Days: 9, distance 19.807052
Analysed days: 29, Interpolated Closest Days: 17, distance 19.824870
Analysed days: 29, Interpolated Closest Days: 18, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 19, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 20, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 21, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 22, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 23, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 24, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 25, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 26, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 27, distance 20.075600
Analysed days: 29, Interpolated Closest Days: 28, distance 20.075600
Analysed days: 25, Interpolated Closest Days: 7, distance 20.587019
Analysed days: 26, Interpolated Closest Days: 7, distance 20.587019
Analysed days: 27, Interpolated Closest Days: 7, distance 20.587019
Analysed days: 28, Interpolated Closest Days: 7, distance 20.587019
Analysed days: 25, Interpolated Closest Days: 14, distance 21.003088
Analysed days: 26, Interpolated Closest Days: 14, distance 21.003088
Analysed days: 27, Interpolated Closest Days: 14, distance 21.003088
Analysed days: 28, Interpolated Closest Days: 14, distance 21.003088
Analysed days: 22, Interpolated Closest Days: 6, distance 21.413728
Analysed days: 23, Interpolated Closest Days: 6, distance 21.413728
Analysed days: 24, Interpolated Closest Days: 6, distance 21.413728
Analysed days: 22, Interpolated Closest Days: 13, distance 21.526233
Analysed days: 23, Interpolated Closest Days: 13, distance 21.526233
Analysed days: 24, Interpolated Closest Days: 13, distance 21.526233
Analysed days: 16, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 17, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 18, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 19, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 20, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 21, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 22, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 23, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 24, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 25, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 26, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 27, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 28, Interpolated Closest Days: 2, distance 21.573057
Analysed days: 25, Interpolated Closest Days: 13, distance 21.598757
Analysed days: 26, Interpolated Closest Days: 13, distance 21.598757
Analysed days: 27, Interpolated Closest Days: 13, distance 21.598757
Analysed days: 28, Interpolated Closest Days: 13, distance 21.598757
Analysed days: 25, Interpolated Closest Days: 12, distance 21.792752
Analysed days: 26, Interpolated Closest Days: 12, distance 21.792752
Analysed days: 27, Interpolated Closest Days: 12, distance 21.792752
Analysed days: 28, Interpolated Closest Days: 12, distance 21.792752
Analysed days: 29, Interpolated Closest Days: 16, distance 21.972122
Analysed days: 22, Interpolated Closest Days: 12, distance 22.191801
Analysed days: 23, Interpolated Closest Days: 12, distance 22.191801
Analysed days: 24, Interpolated Closest Days: 12, distance 22.191801
Analysed days: 25, Interpolated Closest Days: 5, distance 22.228334
Analysed days: 26, Interpolated Closest Days: 5, distance 22.228334
Analysed days: 27, Interpolated Closest Days: 5, distance 22.228334
Analysed days: 28, Interpolated Closest Days: 5, distance 22.228334
Analysed days: 19, Interpolated Closest Days: 13, distance 22.320276
Analysed days: 19, Interpolated Closest Days: 14, distance 22.320276
Analysed days: 19, Interpolated Closest Days: 15, distance 22.320276
Analysed days: 19, Interpolated Closest Days: 16, distance 22.320276
Analysed days: 19, Interpolated Closest Days: 17, distance 22.320276
Analysed days: 19, Interpolated Closest Days: 18, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 13, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 14, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 15, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 16, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 17, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 18, distance 22.320276
Analysed days: 20, Interpolated Closest Days: 19, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 13, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 14, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 15, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 16, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 17, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 18, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 19, distance 22.320276
Analysed days: 21, Interpolated Closest Days: 20, distance 22.320276
Analysed days: 22, Interpolated Closest Days: 11, distance 22.445914
Analysed days: 23, Interpolated Closest Days: 11, distance 22.445914
Analysed days: 24, Interpolated Closest Days: 11, distance 22.445914
Analysed days: 29, Interpolated Closest Days: 9, distance 22.562264
Analysed days: 18, Interpolated Closest Days: 12, distance 23.120219
Analysed days: 18, Interpolated Closest Days: 13, distance 23.120219
Analysed days: 18, Interpolated Closest Days: 14, distance 23.120219
Analysed days: 18, Interpolated Closest Days: 15, distance 23.120219
Analysed days: 18, Interpolated Closest Days: 16, distance 23.120219
Analysed days: 18, Interpolated Closest Days: 17, distance 23.120219
Analysed days: 25, Interpolated Closest Days: 6, distance 23.219755
Analysed days: 26, Interpolated Closest Days: 6, distance 23.219755
Analysed days: 27, Interpolated Closest Days: 6, distance 23.219755
Analysed days: 28, Interpolated Closest Days: 6, distance 23.219755
Analysed days: 22, Interpolated Closest Days: 4, distance 23.752020
Analysed days: 23, Interpolated Closest Days: 4, distance 23.752020
Analysed days: 24, Interpolated Closest Days: 4, distance 23.752020
Analysed days: 29, Interpolated Closest Days: 10, distance 24.053377
Analysed days: 29, Interpolated Closest Days: 15, distance 24.126643
Analysed days: 18, Interpolated Closest Days: 6, distance 24.163714
Analysed days: 19, Interpolated Closest Days: 6, distance 24.163714
Analysed days: 20, Interpolated Closest Days: 6, distance 24.163714
Analysed days: 21, Interpolated Closest Days: 6, distance 24.163714
Analysed days: 22, Interpolated Closest Days: 5, distance 24.668911
Analysed days: 23, Interpolated Closest Days: 5, distance 24.668911
Analysed days: 24, Interpolated Closest Days: 5, distance 24.668911
Analysed days: 29, Interpolated Closest Days: 14, distance 24.893564
Analysed days: 16, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 17, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 18, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 19, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 20, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 21, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 22, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 23, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 24, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 25, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 26, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 27, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 28, Interpolated Closest Days: 1, distance 24.963625
Analysed days: 17, Interpolated Closest Days: 11, distance 24.979361
Analysed days: 17, Interpolated Closest Days: 12, distance 24.979361
Analysed days: 17, Interpolated Closest Days: 13, distance 24.979361
Analysed days: 17, Interpolated Closest Days: 14, distance 24.979361
Analysed days: 17, Interpolated Closest Days: 15, distance 24.979361
Analysed days: 17, Interpolated Closest Days: 16, distance 24.979361
Analysed days: 29, Interpolated Closest Days: 13, distance 25.286638
Analysed days: 19, Interpolated Closest Days: 12, distance 25.555622
Analysed days: 20, Interpolated Closest Days: 12, distance 25.555622
Analysed days: 21, Interpolated Closest Days: 12, distance 25.555622
Analysed days: 25, Interpolated Closest Days: 11, distance 26.104477
Analysed days: 26, Interpolated Closest Days: 11, distance 26.104477
Analysed days: 27, Interpolated Closest Days: 11, distance 26.104477
Analysed days: 28, Interpolated Closest Days: 11, distance 26.104477
Analysed days: 18, Interpolated Closest Days: 7, distance 26.195561
Analysed days: 19, Interpolated Closest Days: 7, distance 26.195561
Analysed days: 20, Interpolated Closest Days: 7, distance 26.195561
Analysed days: 21, Interpolated Closest Days: 7, distance 26.195561
Analysed days: 9, Interpolated Closest Days: 6, distance 26.301711
Analysed days: 9, Interpolated Closest Days: 7, distance 26.301711
Analysed days: 9, Interpolated Closest Days: 8, distance 26.301711
Analysed days: 10, Interpolated Closest Days: 6, distance 26.301711
Analysed days: 29, Interpolated Closest Days: 8, distance 26.374983
Analysed days: 18, Interpolated Closest Days: 11, distance 26.724192
Analysed days: 19, Interpolated Closest Days: 11, distance 26.724192
Analysed days: 20, Interpolated Closest Days: 11, distance 26.724192
Analysed days: 21, Interpolated Closest Days: 11, distance 26.724192
Analysed days: 22, Interpolated Closest Days: 10, distance 27.211557
Analysed days: 23, Interpolated Closest Days: 10, distance 27.211557
Analysed days: 24, Interpolated Closest Days: 10, distance 27.211557
Analysed days: 18, Interpolated Closest Days: 10, distance 27.382947
Analysed days: 19, Interpolated Closest Days: 10, distance 27.382947
Analysed days: 20, Interpolated Closest Days: 10, distance 27.382947
Analysed days: 21, Interpolated Closest Days: 10, distance 27.382947
Analysed days: 8, Interpolated Closest Days: 5, distance 27.588701
Analysed days: 8, Interpolated Closest Days: 6, distance 27.588701
Analysed days: 8, Interpolated Closest Days: 7, distance 27.588701
Analysed days: 9, Interpolated Closest Days: 5, distance 27.588701
Analysed days: 10, Interpolated Closest Days: 5, distance 27.588701
Analysed days: 25, Interpolated Closest Days: 10, distance 27.653701
Analysed days: 26, Interpolated Closest Days: 10, distance 27.653701
Analysed days: 27, Interpolated Closest Days: 10, distance 27.653701
Analysed days: 28, Interpolated Closest Days: 10, distance 27.653701
Analysed days: 16, Interpolated Closest Days: 5, distance 28.389402
Analysed days: 17, Interpolated Closest Days: 5, distance 28.389402
Analysed days: 22, Interpolated Closest Days: 9, distance 29.036894
Analysed days: 23, Interpolated Closest Days: 9, distance 29.036894
Analysed days: 24, Interpolated Closest Days: 9, distance 29.036894
Analysed days: 17, Interpolated Closest Days: 10, distance 29.178808
Analysed days: 29, Interpolated Closest Days: 7, distance 29.434381
Analysed days: 29, Interpolated Closest Days: 6, distance 29.505100
Analysed days: 29, Interpolated Closest Days: 12, distance 29.625535
Analysed days: 15, Interpolated Closest Days: 4, distance 29.651998
Analysed days: 5, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 6, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 7, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 8, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 9, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 10, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 11, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 12, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 13, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 14, Interpolated Closest Days: 3, distance 29.897617
Analysed days: 16, Interpolated Closest Days: 6, distance 30.112313
Analysed days: 17, Interpolated Closest Days: 6, distance 30.112313
Analysed days: 17, Interpolated Closest Days: 9, distance 30.148990
Analysed days: 16, Interpolated Closest Days: 10, distance 30.506780
Analysed days: 16, Interpolated Closest Days: 11, distance 30.506780
Analysed days: 16, Interpolated Closest Days: 12, distance 30.506780
Analysed days: 16, Interpolated Closest Days: 13, distance 30.506780
Analysed days: 16, Interpolated Closest Days: 14, distance 30.506780
Analysed days: 16, Interpolated Closest Days: 15, distance 30.506780
Analysed days: 18, Interpolated Closest Days: 5, distance 30.872261
Analysed days: 19, Interpolated Closest Days: 5, distance 30.872261
Analysed days: 20, Interpolated Closest Days: 5, distance 30.872261
Analysed days: 21, Interpolated Closest Days: 5, distance 30.872261
Analysed days: 29, Interpolated Closest Days: 11, distance 31.320666
Analysed days: 15, Interpolated Closest Days: 9, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 10, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 11, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 12, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 13, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 14, distance 31.439793
Analysed days: 15, Interpolated Closest Days: 5, distance 31.553551
Analysed days: 11, Interpolated Closest Days: 8, distance 31.756480
Analysed days: 11, Interpolated Closest Days: 9, distance 31.756480
Analysed days: 11, Interpolated Closest Days: 10, distance 31.756480
Analysed days: 12, Interpolated Closest Days: 8, distance 31.756480
Analysed days: 12, Interpolated Closest Days: 9, distance 31.756480
Analysed days: 12, Interpolated Closest Days: 10, distance 31.756480
Analysed days: 12, Interpolated Closest Days: 11, distance 31.756480
Analysed days: 13, Interpolated Closest Days: 8, distance 31.756480
Analysed days: 13, Interpolated Closest Days: 9, distance 31.756480
Analysed days: 13, Interpolated Closest Days: 10, distance 31.756480
Analysed days: 13, Interpolated Closest Days: 11, distance 31.756480
Analysed days: 13, Interpolated Closest Days: 12, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 8, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 9, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 10, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 11, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 12, distance 31.756480
Analysed days: 14, Interpolated Closest Days: 13, distance 31.756480
Analysed days: 5, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 6, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 6, Interpolated Closest Days: 5, distance 32.148184
Analysed days: 7, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 7, Interpolated Closest Days: 5, distance 32.148184
Analysed days: 7, Interpolated Closest Days: 6, distance 32.148184
Analysed days: 8, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 9, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 10, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 11, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 12, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 13, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 14, Interpolated Closest Days: 4, distance 32.148184
Analysed days: 18, Interpolated Closest Days: 9, distance 33.646953
Analysed days: 19, Interpolated Closest Days: 9, distance 33.646953
Analysed days: 20, Interpolated Closest Days: 9, distance 33.646953
Analysed days: 21, Interpolated Closest Days: 9, distance 33.646953
Analysed days: 25, Interpolated Closest Days: 4, distance 34.511152
Analysed days: 26, Interpolated Closest Days: 4, distance 34.511152
Analysed days: 27, Interpolated Closest Days: 4, distance 34.511152
Analysed days: 28, Interpolated Closest Days: 4, distance 34.511152
Analysed days: 29, Interpolated Closest Days: 3, distance 35.262838
Analysed days: 16, Interpolated Closest Days: 9, distance 35.802101
Analysed days: 18, Interpolated Closest Days: 8, distance 36.498234
Analysed days: 19, Interpolated Closest Days: 8, distance 36.498234
Analysed days: 20, Interpolated Closest Days: 8, distance 36.498234
Analysed days: 21, Interpolated Closest Days: 8, distance 36.498234
Analysed days: 16, Interpolated Closest Days: 8, distance 37.619265
Analysed days: 17, Interpolated Closest Days: 8, distance 37.619265
Analysed days: 15, Interpolated Closest Days: 8, distance 37.661643
Analysed days: 16, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 17, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 18, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 19, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 20, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 21, Interpolated Closest Days: 4, distance 37.702114
Analysed days: 11, Interpolated Closest Days: 7, distance 38.914893
Analysed days: 12, Interpolated Closest Days: 7, distance 38.914893
Analysed days: 13, Interpolated Closest Days: 7, distance 38.914893
Analysed days: 14, Interpolated Closest Days: 7, distance 38.914893
Analysed days: 15, Interpolated Closest Days: 7, distance 40.058042
Analysed days: 16, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 17, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 18, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 19, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 20, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 21, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 22, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 23, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 24, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 25, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 26, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 27, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 28, Interpolated Closest Days: 3, distance 40.259498
Analysed days: 29, Interpolated Closest Days: 5, distance 40.574644
Analysed days: 2, Interpolated Closest Days: 1, distance 41.378148
Analysed days: 16, Interpolated Closest Days: 7, distance 41.390820
Analysed days: 17, Interpolated Closest Days: 7, distance 41.390820
Analysed days: 11, Interpolated Closest Days: 6, distance 41.934080
Analysed days: 12, Interpolated Closest Days: 6, distance 41.934080
Analysed days: 13, Interpolated Closest Days: 6, distance 41.934080
Analysed days: 14, Interpolated Closest Days: 6, distance 41.934080
Analysed days: 15, Interpolated Closest Days: 3, distance 43.084452
Analysed days: 29, Interpolated Closest Days: 2, distance 43.767234
Analysed days: 15, Interpolated Closest Days: 6, distance 44.977613
Analysed days: 29, Interpolated Closest Days: 4, distance 46.171544
Analysed days: 4, Interpolated Closest Days: 3, distance 46.676479
Analysed days: 11, Interpolated Closest Days: 5, distance 48.194086
Analysed days: 12, Interpolated Closest Days: 5, distance 48.194086
Analysed days: 13, Interpolated Closest Days: 5, distance 48.194086
Analysed days: 14, Interpolated Closest Days: 5, distance 48.194086
Analysed days: 4, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 5, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 6, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 7, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 8, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 9, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 10, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 11, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 12, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 13, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 14, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 15, Interpolated Closest Days: 2, distance 49.834509
Analysed days: 29, Interpolated Closest Days: 1, distance 63.323032
Analysed days: 3, Interpolated Closest Days: 2, distance 64.561082
Analysed days: 3, Interpolated Closest Days: 1, distance 87.976325
