Symbol	Description
00272	Shui On Land
00273	Willie International Holdings Ltd
00274	Global Green Tech Group Ltd
00275	Hanny Holdings Ltd
00276	Mongolia Energy
00277	Tern Properties Co. Ltd
00278	Wah Ha Realty Co. Ltd
00279	Freeman Corporation Ltd
00280	King Fook Holdings Ltd
00281	Rivera (Holdings) Ltd
00282	Next Media Ltd
00285	BYD Electronic International Company Ltd
00286	G-Prop (Holdings) Ltd
00287	Winfair Investment Co. Ltd
00288	Berjaya Holdings (HK) Ltd
00289	Wing On Company International Ltd
00290	China Conservational Power Holdings Ltd
00291	China Resources Enterprise Ltd
00292	Asia Standard Hotel Group Ltd
00293	Cathay Pacific Airways Ltd
00294	Yangtzekiang Garment Ltd
00295	Kong Sun Holdings Ltd
00296	Emperor Entertainment Hotel Ltd
00297	Sinofert Holdings Ltd
00298	Chuang's China Investments Ltd
00299	SinoCom Software Group Limited
00300	Shenji Group Kunming Machine
00303	VTech Holdings Ltd
00305	Magnum International Holdings Ltd
00306	Kwoon Chung Bus Holdings Ltd
00307	Tidetime Sun (Group) Ltd
00308	China Travel International Investment Hong Kong Ltd
00309	Lo's Enviro-Pro Holdings Ltd
00310	Prosperity Investment Holdings Ltd
00311	Luen Thai Holdings Ltd
00312	Lamex Holdings
00313	Dickson Group Holdings Ltd
00315	SmarTone Telecommunications Holdings Ltd
00316	Orient Overseas (International) Ltd
00317	Guangzhou Shipyard International Co. Ltd
00318	Vongroup Ltd
00320	Computime Group Ltd
00321	Texwinca Holdings Ltd
00322	Tingyi (Cayman Islands) Holdings Corp.
00323	Maanshan Iron & Steel Co. Ltd
00326	China Star Entertainment Ltd
00327	Shanxi Central Pharmaceutical Intl Ltd
00328	Alco Holdings Ltd
00329	Golden Dragon Group (Holdings) Ltd
00330	Esprit Holdings Ltd
00331	China Resources Peoples Telephone
00332	Ngai Lik Industrial Holdings Ltd
00333	Top Form International Ltd
00334	TCL Display
00335	Upbest Group Ltd
00336	Huabao International Holdings Ltd
00337	Cec International Holdings Ltd W0309
00338	Sinopec Shanghai Petrochemical Co. Ltd
00339	Earnest Investments Holdings Ltd
00340	China Mining Resources Group Ltd
00341	Cafe de Coral Holdings Ltd
00342	NewOcean Energy Holdings Ltd
00343	Culturecom Holdings Ltd
00345	Vitasoy International Holdings Ltd
00346	Sino Union Petroleum & Chemical International Ltd
00347	Angang New Steel Co. Ltd
00348	Lung Cheong International Holdings Ltd
00351	Asia Energy Logistics
00352	Fortune Sun (China) Holdings Ltd
00353	Aurora Global Investment Holdings Ltd
00354	Chinasoft International Ltd
00355	Century City International Holdings Ltd
00356	DT Capital Limited
00357	Hainan Meilan International Airport Co. Ltd
