Linear Interpolation Prediction for BA from 2018-01-25-09:30 to 2018-01-25-10:30

Analysed days: 21, Interpolated Closest Days: 7, distance 13.353282
Analysed days: 23, Interpolated Closest Days: 11, distance 23.387575
Analysed days: 28, Interpolated Closest Days: 5, distance 23.506838
Analysed days: 23, Interpolated Closest Days: 7, distance 23.778995
Analysed days: 22, Interpolated Closest Days: 5, distance 23.945003
Analysed days: 4, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 5, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 6, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 7, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 8, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 9, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 10, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 11, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 12, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 13, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 14, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 15, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 16, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 17, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 18, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 19, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 20, Interpolated Closest Days: 1, distance 24.106379
Analysed days: 18, Interpolated Closest Days: 7, distance 24.139590
Analysed days: 19, Interpolated Closest Days: 7, distance 24.139590
Analysed days: 20, Interpolated Closest Days: 7, distance 24.139590
Analysed days: 18, Interpolated Closest Days: 8, distance 24.307118
Analysed days: 19, Interpolated Closest Days: 8, distance 24.307118
Analysed days: 20, Interpolated Closest Days: 8, distance 24.307118
Analysed days: 22, Interpolated Closest Days: 11, distance 24.631177
Analysed days: 29, Interpolated Closest Days: 4, distance 24.930879
Analysed days: 23, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 24, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 25, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 26, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 27, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 28, Interpolated Closest Days: 2, distance 25.718370
Analysed days: 17, Interpolated Closest Days: 4, distance 25.848476
Analysed days: 18, Interpolated Closest Days: 4, distance 25.848476
Analysed days: 19, Interpolated Closest Days: 4, distance 25.848476
Analysed days: 20, Interpolated Closest Days: 4, distance 25.848476
Analysed days: 28, Interpolated Closest Days: 11, distance 25.877062
Analysed days: 24, Interpolated Closest Days: 9, distance 26.071929
Analysed days: 25, Interpolated Closest Days: 9, distance 26.071929
Analysed days: 26, Interpolated Closest Days: 9, distance 26.071929
Analysed days: 27, Interpolated Closest Days: 9, distance 26.071929
Analysed days: 24, Interpolated Closest Days: 11, distance 26.531891
Analysed days: 25, Interpolated Closest Days: 11, distance 26.531891
Analysed days: 26, Interpolated Closest Days: 11, distance 26.531891
Analysed days: 27, Interpolated Closest Days: 11, distance 26.531891
Analysed days: 24, Interpolated Closest Days: 12, distance 26.555168
Analysed days: 25, Interpolated Closest Days: 12, distance 26.555168
Analysed days: 26, Interpolated Closest Days: 12, distance 26.555168
Analysed days: 27, Interpolated Closest Days: 12, distance 26.555168
Analysed days: 29, Interpolated Closest Days: 6, distance 26.658681
Analysed days: 17, Interpolated Closest Days: 7, distance 26.714173
Analysed days: 17, Interpolated Closest Days: 6, distance 26.898026
Analysed days: 24, Interpolated Closest Days: 6, distance 26.991178
Analysed days: 25, Interpolated Closest Days: 6, distance 26.991178
Analysed days: 26, Interpolated Closest Days: 6, distance 26.991178
Analysed days: 27, Interpolated Closest Days: 6, distance 26.991178
Analysed days: 29, Interpolated Closest Days: 12, distance 27.463150
Analysed days: 16, Interpolated Closest Days: 4, distance 27.467976
Analysed days: 24, Interpolated Closest Days: 5, distance 27.525995
Analysed days: 25, Interpolated Closest Days: 5, distance 27.525995
Analysed days: 26, Interpolated Closest Days: 5, distance 27.525995
Analysed days: 27, Interpolated Closest Days: 5, distance 27.525995
Analysed days: 23, Interpolated Closest Days: 12, distance 27.630656
Analysed days: 21, Interpolated Closest Days: 11, distance 27.877131
Analysed days: 29, Interpolated Closest Days: 2, distance 28.053738
Analysed days: 24, Interpolated Closest Days: 8, distance 28.068815
Analysed days: 25, Interpolated Closest Days: 8, distance 28.068815
Analysed days: 26, Interpolated Closest Days: 8, distance 28.068815
Analysed days: 27, Interpolated Closest Days: 8, distance 28.068815
Analysed days: 21, Interpolated Closest Days: 13, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 14, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 15, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 16, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 17, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 18, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 19, distance 28.402894
Analysed days: 21, Interpolated Closest Days: 20, distance 28.402894
Analysed days: 28, Interpolated Closest Days: 13, distance 28.900441
Analysed days: 28, Interpolated Closest Days: 10, distance 28.959294
Analysed days: 28, Interpolated Closest Days: 12, distance 29.017611
Analysed days: 23, Interpolated Closest Days: 6, distance 29.226597
Analysed days: 29, Interpolated Closest Days: 14, distance 30.063920
Analysed days: 29, Interpolated Closest Days: 13, distance 30.237120
Analysed days: 29, Interpolated Closest Days: 11, distance 30.367205
Analysed days: 24, Interpolated Closest Days: 13, distance 30.372823
Analysed days: 25, Interpolated Closest Days: 13, distance 30.372823
Analysed days: 26, Interpolated Closest Days: 13, distance 30.372823
Analysed days: 27, Interpolated Closest Days: 13, distance 30.372823
Analysed days: 18, Interpolated Closest Days: 9, distance 30.376136
Analysed days: 19, Interpolated Closest Days: 9, distance 30.376136
Analysed days: 20, Interpolated Closest Days: 9, distance 30.376136
Analysed days: 28, Interpolated Closest Days: 7, distance 30.845077
Analysed days: 28, Interpolated Closest Days: 9, distance 31.075277
Analysed days: 28, Interpolated Closest Days: 6, distance 31.917892
Analysed days: 21, Interpolated Closest Days: 12, distance 32.296457
Analysed days: 29, Interpolated Closest Days: 10, distance 32.354319
Analysed days: 28, Interpolated Closest Days: 14, distance 32.362755
Analysed days: 29, Interpolated Closest Days: 8, distance 32.424996
Analysed days: 22, Interpolated Closest Days: 12, distance 32.441042
Analysed days: 22, Interpolated Closest Days: 14, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 15, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 16, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 17, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 18, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 19, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 20, distance 32.457171
Analysed days: 22, Interpolated Closest Days: 21, distance 32.457171
Analysed days: 29, Interpolated Closest Days: 15, distance 33.195313
Analysed days: 17, Interpolated Closest Days: 8, distance 33.377382
Analysed days: 24, Interpolated Closest Days: 7, distance 33.516533
Analysed days: 25, Interpolated Closest Days: 7, distance 33.516533
Analysed days: 26, Interpolated Closest Days: 7, distance 33.516533
Analysed days: 27, Interpolated Closest Days: 7, distance 33.516533
Analysed days: 29, Interpolated Closest Days: 7, distance 33.549907
Analysed days: 16, Interpolated Closest Days: 6, distance 33.921257
Analysed days: 23, Interpolated Closest Days: 15, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 16, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 17, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 18, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 19, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 20, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 21, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 22, distance 34.535166
Analysed days: 23, Interpolated Closest Days: 13, distance 34.738847
Analysed days: 16, Interpolated Closest Days: 5, distance 35.201233
Analysed days: 22, Interpolated Closest Days: 13, distance 36.300568
Analysed days: 28, Interpolated Closest Days: 8, distance 36.339201
Analysed days: 24, Interpolated Closest Days: 16, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 17, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 18, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 19, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 20, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 21, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 22, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 23, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 16, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 17, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 18, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 19, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 20, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 21, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 22, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 23, distance 36.534449
Analysed days: 25, Interpolated Closest Days: 24, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 16, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 17, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 18, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 19, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 20, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 21, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 22, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 23, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 24, distance 36.534449
Analysed days: 26, Interpolated Closest Days: 25, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 16, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 17, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 18, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 19, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 20, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 21, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 22, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 23, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 24, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 25, distance 36.534449
Analysed days: 27, Interpolated Closest Days: 26, distance 36.534449
Analysed days: 24, Interpolated Closest Days: 14, distance 36.919819
Analysed days: 25, Interpolated Closest Days: 14, distance 36.919819
Analysed days: 26, Interpolated Closest Days: 14, distance 36.919819
Analysed days: 27, Interpolated Closest Days: 14, distance 36.919819
Analysed days: 29, Interpolated Closest Days: 9, distance 37.095855
Analysed days: 28, Interpolated Closest Days: 17, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 18, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 19, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 20, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 21, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 22, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 23, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 24, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 25, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 26, distance 37.948424
Analysed days: 28, Interpolated Closest Days: 27, distance 37.948424
Analysed days: 23, Interpolated Closest Days: 14, distance 38.155490
Analysed days: 29, Interpolated Closest Days: 18, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 19, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 20, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 21, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 22, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 23, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 24, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 25, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 26, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 27, distance 38.272538
Analysed days: 29, Interpolated Closest Days: 28, distance 38.272538
Analysed days: 15, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 16, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 17, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 18, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 19, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 20, Interpolated Closest Days: 3, distance 38.414994
Analysed days: 28, Interpolated Closest Days: 15, distance 38.439547
Analysed days: 29, Interpolated Closest Days: 16, distance 38.753140
Analysed days: 18, Interpolated Closest Days: 12, distance 39.443410
Analysed days: 18, Interpolated Closest Days: 13, distance 39.443410
Analysed days: 18, Interpolated Closest Days: 14, distance 39.443410
Analysed days: 18, Interpolated Closest Days: 15, distance 39.443410
Analysed days: 18, Interpolated Closest Days: 16, distance 39.443410
Analysed days: 18, Interpolated Closest Days: 17, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 12, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 13, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 14, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 15, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 16, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 17, distance 39.443410
Analysed days: 19, Interpolated Closest Days: 18, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 12, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 13, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 14, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 15, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 16, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 17, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 18, distance 39.443410
Analysed days: 20, Interpolated Closest Days: 19, distance 39.443410
Analysed days: 24, Interpolated Closest Days: 15, distance 39.978764
Analysed days: 25, Interpolated Closest Days: 15, distance 39.978764
Analysed days: 26, Interpolated Closest Days: 15, distance 39.978764
Analysed days: 27, Interpolated Closest Days: 15, distance 39.978764
Analysed days: 18, Interpolated Closest Days: 10, distance 40.490093
Analysed days: 19, Interpolated Closest Days: 10, distance 40.490093
Analysed days: 20, Interpolated Closest Days: 10, distance 40.490093
Analysed days: 16, Interpolated Closest Days: 7, distance 40.861718
Analysed days: 28, Interpolated Closest Days: 16, distance 41.227112
Analysed days: 29, Interpolated Closest Days: 17, distance 41.313148
Analysed days: 15, Interpolated Closest Days: 5, distance 42.423942
Analysed days: 17, Interpolated Closest Days: 11, distance 42.856580
Analysed days: 17, Interpolated Closest Days: 12, distance 42.856580
Analysed days: 17, Interpolated Closest Days: 13, distance 42.856580
Analysed days: 17, Interpolated Closest Days: 14, distance 42.856580
Analysed days: 17, Interpolated Closest Days: 15, distance 42.856580
Analysed days: 17, Interpolated Closest Days: 16, distance 42.856580
Analysed days: 29, Interpolated Closest Days: 1, distance 43.305428
Analysed days: 21, Interpolated Closest Days: 2, distance 43.483897
Analysed days: 22, Interpolated Closest Days: 2, distance 43.483897
Analysed days: 17, Interpolated Closest Days: 9, distance 44.596403
Analysed days: 18, Interpolated Closest Days: 11, distance 44.770740
Analysed days: 19, Interpolated Closest Days: 11, distance 44.770740
Analysed days: 20, Interpolated Closest Days: 11, distance 44.770740
Analysed days: 15, Interpolated Closest Days: 4, distance 45.678284
Analysed days: 4, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 5, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 6, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 7, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 8, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 9, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 10, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 11, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 12, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 13, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 14, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 15, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 16, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 17, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 18, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 19, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 20, Interpolated Closest Days: 2, distance 46.457176
Analysed days: 14, Interpolated Closest Days: 4, distance 47.702971
Analysed days: 17, Interpolated Closest Days: 10, distance 49.015901
Analysed days: 15, Interpolated Closest Days: 6, distance 49.413103
Analysed days: 16, Interpolated Closest Days: 10, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 11, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 12, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 13, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 14, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 15, distance 49.845029
Analysed days: 16, Interpolated Closest Days: 8, distance 53.127918
Analysed days: 4, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 5, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 5, Interpolated Closest Days: 4, distance 53.733818
Analysed days: 6, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 6, Interpolated Closest Days: 4, distance 53.733818
Analysed days: 6, Interpolated Closest Days: 5, distance 53.733818
Analysed days: 7, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 8, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 9, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 10, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 11, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 12, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 13, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 14, Interpolated Closest Days: 3, distance 53.733818
Analysed days: 9, Interpolated Closest Days: 6, distance 54.173654
Analysed days: 9, Interpolated Closest Days: 7, distance 54.173654
Analysed days: 9, Interpolated Closest Days: 8, distance 54.173654
Analysed days: 14, Interpolated Closest Days: 5, distance 55.432621
Analysed days: 15, Interpolated Closest Days: 9, distance 57.300043
Analysed days: 15, Interpolated Closest Days: 10, distance 57.300043
Analysed days: 15, Interpolated Closest Days: 11, distance 57.300043
Analysed days: 15, Interpolated Closest Days: 12, distance 57.300043
Analysed days: 15, Interpolated Closest Days: 13, distance 57.300043
Analysed days: 15, Interpolated Closest Days: 14, distance 57.300043
Analysed days: 16, Interpolated Closest Days: 9, distance 57.347034
Analysed days: 7, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 7, Interpolated Closest Days: 5, distance 61.856858
Analysed days: 7, Interpolated Closest Days: 6, distance 61.856858
Analysed days: 8, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 9, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 10, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 11, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 12, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 13, Interpolated Closest Days: 4, distance 61.856858
Analysed days: 15, Interpolated Closest Days: 7, distance 62.622707
Analysed days: 14, Interpolated Closest Days: 8, distance 62.843207
Analysed days: 14, Interpolated Closest Days: 9, distance 62.843207
Analysed days: 14, Interpolated Closest Days: 10, distance 62.843207
Analysed days: 14, Interpolated Closest Days: 11, distance 62.843207
Analysed days: 14, Interpolated Closest Days: 12, distance 62.843207
Analysed days: 14, Interpolated Closest Days: 13, distance 62.843207
Analysed days: 15, Interpolated Closest Days: 8, distance 66.439560
Analysed days: 8, Interpolated Closest Days: 5, distance 68.023739
Analysed days: 8, Interpolated Closest Days: 6, distance 68.023739
Analysed days: 8, Interpolated Closest Days: 7, distance 68.023739
Analysed days: 9, Interpolated Closest Days: 5, distance 68.023739
Analysed days: 10, Interpolated Closest Days: 7, distance 68.103580
Analysed days: 10, Interpolated Closest Days: 8, distance 68.103580
Analysed days: 10, Interpolated Closest Days: 9, distance 68.103580
Analysed days: 11, Interpolated Closest Days: 7, distance 68.103580
Analysed days: 11, Interpolated Closest Days: 8, distance 68.103580
Analysed days: 11, Interpolated Closest Days: 9, distance 68.103580
Analysed days: 11, Interpolated Closest Days: 10, distance 68.103580
Analysed days: 12, Interpolated Closest Days: 7, distance 68.103580
Analysed days: 12, Interpolated Closest Days: 8, distance 68.103580
Analysed days: 12, Interpolated Closest Days: 9, distance 68.103580
Analysed days: 12, Interpolated Closest Days: 10, distance 68.103580
Analysed days: 12, Interpolated Closest Days: 11, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 7, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 8, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 9, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 10, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 11, distance 68.103580
Analysed days: 13, Interpolated Closest Days: 12, distance 68.103580
Analysed days: 14, Interpolated Closest Days: 6, distance 70.597432
Analysed days: 14, Interpolated Closest Days: 7, distance 74.169781
Analysed days: 10, Interpolated Closest Days: 5, distance 78.826709
Analysed days: 11, Interpolated Closest Days: 5, distance 78.826709
Analysed days: 12, Interpolated Closest Days: 5, distance 78.826709
Analysed days: 13, Interpolated Closest Days: 5, distance 78.826709
Analysed days: 3, Interpolated Closest Days: 2, distance 79.533553
Analysed days: 10, Interpolated Closest Days: 6, distance 81.891296
Analysed days: 11, Interpolated Closest Days: 6, distance 81.891296
Analysed days: 12, Interpolated Closest Days: 6, distance 81.891296
Analysed days: 13, Interpolated Closest Days: 6, distance 81.891296
Analysed days: 2, Interpolated Closest Days: 1, distance 85.381790
Analysed days: 3, Interpolated Closest Days: 1, distance 85.381790
Analysed days: 21, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 22, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 23, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 24, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 25, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 26, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 27, Interpolated Closest Days: 1, distance 85.462240
Analysed days: 28, Interpolated Closest Days: 1, distance 85.462240
