Linear Interpolation Prediction for CELG from 2018-01-26-09:30 to 2018-01-26-10:30

Analysed days: 9, Interpolated Closest Days: 4, distance 5.406512
Analysed days: 27, Interpolated Closest Days: 13, distance 7.932010
Analysed days: 28, Interpolated Closest Days: 13, distance 7.932010
Analysed days: 22, Interpolated Closest Days: 14, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 15, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 16, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 17, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 18, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 19, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 20, distance 8.059696
Analysed days: 22, Interpolated Closest Days: 21, distance 8.059696
Analysed days: 23, Interpolated Closest Days: 15, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 16, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 17, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 18, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 19, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 20, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 21, distance 8.105608
Analysed days: 23, Interpolated Closest Days: 22, distance 8.105608
Analysed days: 24, Interpolated Closest Days: 9, distance 8.118444
Analysed days: 18, Interpolated Closest Days: 12, distance 8.119018
Analysed days: 18, Interpolated Closest Days: 13, distance 8.119018
Analysed days: 18, Interpolated Closest Days: 14, distance 8.119018
Analysed days: 18, Interpolated Closest Days: 15, distance 8.119018
Analysed days: 18, Interpolated Closest Days: 16, distance 8.119018
Analysed days: 18, Interpolated Closest Days: 17, distance 8.119018
Analysed days: 29, Interpolated Closest Days: 14, distance 8.119870
Analysed days: 15, Interpolated Closest Days: 8, distance 8.121571
Analysed days: 24, Interpolated Closest Days: 13, distance 8.137493
Analysed days: 29, Interpolated Closest Days: 10, distance 8.147895
Analysed days: 25, Interpolated Closest Days: 8, distance 8.147963
Analysed days: 26, Interpolated Closest Days: 8, distance 8.147963
Analysed days: 27, Interpolated Closest Days: 8, distance 8.147963
Analysed days: 28, Interpolated Closest Days: 8, distance 8.147963
Analysed days: 25, Interpolated Closest Days: 5, distance 8.149572
Analysed days: 26, Interpolated Closest Days: 5, distance 8.149572
Analysed days: 27, Interpolated Closest Days: 5, distance 8.149572
Analysed days: 28, Interpolated Closest Days: 5, distance 8.149572
Analysed days: 24, Interpolated Closest Days: 14, distance 8.155310
Analysed days: 25, Interpolated Closest Days: 10, distance 8.264292
Analysed days: 26, Interpolated Closest Days: 10, distance 8.264292
Analysed days: 27, Interpolated Closest Days: 10, distance 8.264292
Analysed days: 28, Interpolated Closest Days: 10, distance 8.264292
Analysed days: 19, Interpolated Closest Days: 13, distance 8.292767
Analysed days: 19, Interpolated Closest Days: 14, distance 8.292767
Analysed days: 19, Interpolated Closest Days: 15, distance 8.292767
Analysed days: 19, Interpolated Closest Days: 16, distance 8.292767
Analysed days: 19, Interpolated Closest Days: 17, distance 8.292767
Analysed days: 19, Interpolated Closest Days: 18, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 13, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 14, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 15, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 16, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 17, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 18, distance 8.292767
Analysed days: 20, Interpolated Closest Days: 19, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 13, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 14, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 15, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 16, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 17, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 18, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 19, distance 8.292767
Analysed days: 21, Interpolated Closest Days: 20, distance 8.292767
Analysed days: 25, Interpolated Closest Days: 6, distance 8.295819
Analysed days: 26, Interpolated Closest Days: 6, distance 8.295819
Analysed days: 27, Interpolated Closest Days: 6, distance 8.295819
Analysed days: 28, Interpolated Closest Days: 6, distance 8.295819
Analysed days: 25, Interpolated Closest Days: 14, distance 8.318149
Analysed days: 26, Interpolated Closest Days: 14, distance 8.318149
Analysed days: 27, Interpolated Closest Days: 14, distance 8.318149
Analysed days: 28, Interpolated Closest Days: 14, distance 8.318149
Analysed days: 24, Interpolated Closest Days: 11, distance 8.342678
Analysed days: 22, Interpolated Closest Days: 13, distance 8.349961
Analysed days: 25, Interpolated Closest Days: 15, distance 8.354584
Analysed days: 26, Interpolated Closest Days: 15, distance 8.354584
Analysed days: 27, Interpolated Closest Days: 15, distance 8.354584
Analysed days: 28, Interpolated Closest Days: 15, distance 8.354584
Analysed days: 23, Interpolated Closest Days: 14, distance 8.388901
Analysed days: 29, Interpolated Closest Days: 9, distance 8.401158
Analysed days: 29, Interpolated Closest Days: 6, distance 8.452565
Analysed days: 29, Interpolated Closest Days: 15, distance 8.475858
Analysed days: 29, Interpolated Closest Days: 11, distance 8.477952
Analysed days: 25, Interpolated Closest Days: 12, distance 8.494681
Analysed days: 26, Interpolated Closest Days: 12, distance 8.494681
Analysed days: 27, Interpolated Closest Days: 12, distance 8.494681
Analysed days: 28, Interpolated Closest Days: 12, distance 8.494681
Analysed days: 29, Interpolated Closest Days: 16, distance 8.501420
Analysed days: 18, Interpolated Closest Days: 11, distance 8.529294
Analysed days: 24, Interpolated Closest Days: 10, distance 8.542313
Analysed days: 29, Interpolated Closest Days: 7, distance 8.571219
Analysed days: 19, Interpolated Closest Days: 12, distance 8.642794
Analysed days: 20, Interpolated Closest Days: 12, distance 8.642794
Analysed days: 21, Interpolated Closest Days: 12, distance 8.642794
Analysed days: 29, Interpolated Closest Days: 13, distance 8.656322
Analysed days: 24, Interpolated Closest Days: 16, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 17, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 18, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 19, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 20, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 21, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 22, distance 8.775762
Analysed days: 24, Interpolated Closest Days: 23, distance 8.775762
Analysed days: 25, Interpolated Closest Days: 11, distance 8.783174
Analysed days: 26, Interpolated Closest Days: 11, distance 8.783174
Analysed days: 27, Interpolated Closest Days: 11, distance 8.783174
Analysed days: 28, Interpolated Closest Days: 11, distance 8.783174
Analysed days: 10, Interpolated Closest Days: 7, distance 8.912242
Analysed days: 10, Interpolated Closest Days: 8, distance 8.912242
Analysed days: 10, Interpolated Closest Days: 9, distance 8.912242
Analysed days: 17, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 18, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 19, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 20, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 21, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 22, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 23, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 24, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 25, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 26, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 27, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 28, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 29, Interpolated Closest Days: 1, distance 8.921398
Analysed days: 29, Interpolated Closest Days: 12, distance 8.936758
Analysed days: 25, Interpolated Closest Days: 17, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 18, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 19, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 20, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 21, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 22, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 23, distance 9.057166
Analysed days: 25, Interpolated Closest Days: 24, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 17, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 18, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 19, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 20, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 21, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 22, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 23, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 24, distance 9.057166
Analysed days: 26, Interpolated Closest Days: 25, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 17, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 18, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 19, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 20, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 21, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 22, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 23, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 24, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 25, distance 9.057166
Analysed days: 27, Interpolated Closest Days: 26, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 17, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 18, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 19, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 20, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 21, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 22, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 23, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 24, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 25, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 26, distance 9.057166
Analysed days: 28, Interpolated Closest Days: 27, distance 9.057166
Analysed days: 24, Interpolated Closest Days: 15, distance 9.094824
Analysed days: 29, Interpolated Closest Days: 18, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 19, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 20, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 21, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 22, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 23, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 24, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 25, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 26, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 27, distance 9.137374
Analysed days: 29, Interpolated Closest Days: 28, distance 9.137374
Analysed days: 24, Interpolated Closest Days: 6, distance 9.223609
Analysed days: 25, Interpolated Closest Days: 16, distance 9.380057
Analysed days: 26, Interpolated Closest Days: 16, distance 9.380057
Analysed days: 27, Interpolated Closest Days: 16, distance 9.380057
Analysed days: 28, Interpolated Closest Days: 16, distance 9.380057
Analysed days: 29, Interpolated Closest Days: 17, distance 9.440730
Analysed days: 29, Interpolated Closest Days: 3, distance 9.779632
Analysed days: 9, Interpolated Closest Days: 6, distance 9.937016
Analysed days: 9, Interpolated Closest Days: 7, distance 9.937016
Analysed days: 9, Interpolated Closest Days: 8, distance 9.937016
Analysed days: 10, Interpolated Closest Days: 6, distance 9.937016
Analysed days: 29, Interpolated Closest Days: 8, distance 9.968022
Analysed days: 25, Interpolated Closest Days: 7, distance 9.973617
Analysed days: 26, Interpolated Closest Days: 7, distance 9.973617
Analysed days: 27, Interpolated Closest Days: 7, distance 9.973617
Analysed days: 28, Interpolated Closest Days: 7, distance 9.973617
Analysed days: 17, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 18, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 19, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 20, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 21, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 22, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 23, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 24, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 25, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 26, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 27, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 28, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 29, Interpolated Closest Days: 2, distance 10.198967
Analysed days: 29, Interpolated Closest Days: 4, distance 10.937812
Analysed days: 8, Interpolated Closest Days: 2, distance 11.138657
Analysed days: 9, Interpolated Closest Days: 2, distance 11.138657
Analysed days: 10, Interpolated Closest Days: 2, distance 11.138657
Analysed days: 25, Interpolated Closest Days: 3, distance 11.693466
Analysed days: 26, Interpolated Closest Days: 3, distance 11.693466
Analysed days: 27, Interpolated Closest Days: 3, distance 11.693466
Analysed days: 28, Interpolated Closest Days: 3, distance 11.693466
Analysed days: 29, Interpolated Closest Days: 5, distance 12.238418
Analysed days: 17, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 18, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 19, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 20, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 21, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 22, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 23, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 24, Interpolated Closest Days: 3, distance 12.254138
Analysed days: 8, Interpolated Closest Days: 5, distance 12.763320
Analysed days: 8, Interpolated Closest Days: 6, distance 12.763320
Analysed days: 8, Interpolated Closest Days: 7, distance 12.763320
Analysed days: 3, Interpolated Closest Days: 2, distance 12.869478
Analysed days: 4, Interpolated Closest Days: 3, distance 12.904504
Analysed days: 25, Interpolated Closest Days: 4, distance 13.120218
Analysed days: 26, Interpolated Closest Days: 4, distance 13.120218
Analysed days: 27, Interpolated Closest Days: 4, distance 13.120218
Analysed days: 28, Interpolated Closest Days: 4, distance 13.120218
Analysed days: 5, Interpolated Closest Days: 4, distance 14.279213
Analysed days: 6, Interpolated Closest Days: 4, distance 14.279213
Analysed days: 6, Interpolated Closest Days: 5, distance 14.279213
Analysed days: 7, Interpolated Closest Days: 4, distance 14.279213
Analysed days: 7, Interpolated Closest Days: 5, distance 14.279213
Analysed days: 7, Interpolated Closest Days: 6, distance 14.279213
Analysed days: 15, Interpolated Closest Days: 2, distance 16.025329
Analysed days: 16, Interpolated Closest Days: 2, distance 16.025329
Analysed days: 4, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 5, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 6, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 7, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 8, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 9, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 10, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 11, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 12, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 13, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 14, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 15, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 16, Interpolated Closest Days: 1, distance 16.417789
Analysed days: 3, Interpolated Closest Days: 1, distance 17.429853
Analysed days: 2, Interpolated Closest Days: 1, distance 44.836443
